Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,smoothed_mu,smoothed_sigma
fed-decision-in-july,July,2025,25 bps decrease,2025-06-20,0.055,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,25 bps decrease,2025-06-20,0.055,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,No change,2025-06-20,0.925,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-20,0.011,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,No change,2025-06-20,0.925,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-20,0.011,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,25+ bps increase,2025-06-20,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,25+ bps increase,2025-06-20,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.490316630946319,0.1416588468747961,4.49244192684259,0.1383706618045908
fed-decision-in-july,July,2025,25 bps decrease,2025-06-21,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,25+ bps increase,2025-06-21,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-21,0.011,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,25+ bps increase,2025-06-21,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,25 bps decrease,2025-06-21,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,No change,2025-06-21,0.865,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-21,0.011,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,No change,2025-06-21,0.865,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.477994787160042,0.15454152162856233,4.487626213615074,0.1437609484125813
fed-decision-in-july,July,2025,25 bps decrease,2025-06-22,0.115,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,25+ bps increase,2025-06-22,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-22,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-22,0.0095,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,No change,2025-06-22,0.875,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,No change,2025-06-22,0.875,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,25+ bps increase,2025-06-22,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,25 bps decrease,2025-06-22,0.115,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.4799742756513945,0.15231244932965118,4.485075567627181,0.14661144871827125
fed-decision-in-july,July,2025,25 bps decrease,2025-06-23,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-23,0.015,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,No change,2025-06-23,0.865,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,25+ bps increase,2025-06-23,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,25 bps decrease,2025-06-23,0.125,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-23,0.015,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,25+ bps increase,2025-06-23,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,No change,2025-06-23,0.865,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.477740937344788,0.15492538285059276,4.482630690866383,0.14938276009571178
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-24,0.0135,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,25+ bps increase,2025-06-24,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,25+ bps increase,2025-06-24,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-24,0.0135,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,25 bps decrease,2025-06-24,0.205,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,No change,2025-06-24,0.77,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,25 bps decrease,2025-06-24,0.205,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,No change,2025-06-24,0.77,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.458471430513401,0.17507829255492868,4.4745776040820555,0.15794793758211742
fed-decision-in-july,July,2025,25 bps decrease,2025-06-25,0.165,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,No change,2025-06-25,0.805,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,25+ bps increase,2025-06-25,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-25,0.0205,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-25,0.0205,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,No change,2025-06-25,0.805,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,25+ bps increase,2025-06-25,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,25 bps decrease,2025-06-25,0.165,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.467976858814623,0.16555012110992853,4.472377355659578,0.16048199875805447
fed-decision-in-july,July,2025,25+ bps increase,2025-06-26,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-26,0.0175,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,No change,2025-06-26,0.745,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,No change,2025-06-26,0.745,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,25 bps decrease,2025-06-26,0.235,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,25+ bps increase,2025-06-26,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-26,0.0175,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,25 bps decrease,2025-06-26,0.235,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.44921068662251,0.18433741410690968,4.464655132647222,0.16843380387433954
fed-decision-in-july,July,2025,25+ bps increase,2025-06-27,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-27,0.0175,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-27,0.0175,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,No change,2025-06-27,0.765,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,25+ bps increase,2025-06-27,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,25 bps decrease,2025-06-27,0.21,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,No change,2025-06-27,0.765,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,25 bps decrease,2025-06-27,0.21,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.456535680460386,0.17721495028506584,4.4619486485849436,0.17136085267791498
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-28,0.017,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,25+ bps increase,2025-06-28,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,No change,2025-06-28,0.815,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,25 bps decrease,2025-06-28,0.16,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,No change,2025-06-28,0.815,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,25 bps decrease,2025-06-28,0.16,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,25+ bps increase,2025-06-28,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-28,0.017,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.469680741167683,0.16365700785055537,4.46452601277919,0.16879290440212846
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-29,0.019,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,No change,2025-06-29,0.825,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-29,0.019,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,No change,2025-06-29,0.825,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,25 bps decrease,2025-06-29,0.155,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,25 bps decrease,2025-06-29,0.155,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,25+ bps increase,2025-06-29,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,25+ bps increase,2025-06-29,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.470899469918887,0.1625839462835428,4.466650498492423,0.16672325169593327
fed-decision-in-july,July,2025,25+ bps increase,2025-06-30,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,No change,2025-06-30,0.815,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,No change,2025-06-30,0.815,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,25 bps decrease,2025-06-30,0.165,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,25+ bps increase,2025-06-30,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-30,0.0175,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,25 bps decrease,2025-06-30,0.165,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,50+ bps decrease,2025-06-30,0.0175,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.4687547232486375,0.1649692126773258,4.4673519067444944,0.16613857202306415
fed-decision-in-july,July,2025,No change,2025-07-01,0.805,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,50+ bps decrease,2025-07-01,0.0165,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,25 bps decrease,2025-07-01,0.175,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,25+ bps increase,2025-07-01,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,No change,2025-07-01,0.805,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,25+ bps increase,2025-07-01,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,25 bps decrease,2025-07-01,0.175,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,50+ bps decrease,2025-07-01,0.0165,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.466405469388218,0.1673036540470164,4.467036427625736,0.1665269326977149
fed-decision-in-july,July,2025,No change,2025-07-02,0.825,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,No change,2025-07-02,0.825,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,25+ bps increase,2025-07-02,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,50+ bps decrease,2025-07-02,0.0115,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,25 bps decrease,2025-07-02,0.165,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,25+ bps increase,2025-07-02,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,25 bps decrease,2025-07-02,0.165,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,50+ bps decrease,2025-07-02,0.0115,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.469354691114185,0.16302295036020667,4.4678091821218855,0.16535893858521217
fed-decision-in-july,July,2025,25 bps decrease,2025-07-03,0.195,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
fed-decision-in-july,July,2025,25 bps decrease,2025-07-03,0.195,4.5,-0.25,Exact_Bin,4.25,"(4.125, 4.375)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
fed-decision-in-july,July,2025,No change,2025-07-03,0.775,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
fed-decision-in-july,July,2025,No change,2025-07-03,0.775,4.5,0.0,Exact_Bin,4.5,"(4.375, 4.625)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
fed-decision-in-july,July,2025,50+ bps decrease,2025-07-03,0.018,4.5,-0.5,Lower_Bound,4.0,"(-inf, 4.125)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
fed-decision-in-july,July,2025,25+ bps increase,2025-07-03,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
fed-decision-in-july,July,2025,25+ bps increase,2025-07-03,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.625, inf)",4.460461223592888,0.17333461962914648,4.465359862612219,0.1680174989331903
